CountryName,capital,population,coach,Player_Lname,Player_Fname,Height,BirthDate,isCaptain,Position,no_Yellow_cards,no_Red_cards,no_Goals,no_Assists,Year,Host,Winner
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,DELGADO,EDDER,179,20-11-1986,FALSE,Midfielder,0,0,0,0,,,
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,ESCOBER,DONIS,180,03-02-1981,FALSE,Goalkeeper,0,0,0,0,,,
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,COSTLY,CARLO,190,18-07-1982,FALSE,Forward,0,0,1,0,,,
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,BECKELES,BRAYAN,186,28-11-1985,FALSE,Defender,0,0,0,1,,,
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,GARCIA,BONIEK,176,04-09-1984,FALSE,Midfielder,1,0,0,0,,,
Honduras,Tegucigalpa,8.09,Luis Fernando Suarez,NAJAR,ANDY,170,16-03-1993,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,BEITASHOUR,STEVEN,178,01-02-1987,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,HAGHIGHI,REZA,190,01-02-1989,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,GHOOCHANNEJAD,REZA,181,20-09-1987,FALSE,Forward,0,0,1,0,,,
Iran,Tehran,77.97,Carlos Queiroz,AHMADI,RAHMAN,182,30-07-1980,FALSE,Goalkeeper,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,MONTAZERI,PEJMAN,186,06-09-1983,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,POOLADI,MEHRDAD,180,26-02-1987,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,SHOJAEI,MASOUD,185,09-06-1984,FALSE,Forward,1,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,HEYDARI,KHOSRO,175,14-09-1983,FALSE,Forward,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,ANSARI FARD,KARIM,185,03-04-1990,FALSE,Forward,1,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,NEKOUNAM,JAVAD,188,07-09-1980,TRUE,Midfielder,1,0,0,1,,,
Iran,Tehran,77.97,Carlos Queiroz,HOSSEINI,JALAL,185,03-02-1982,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,MAHINI,HOSSEIN,182,16-09-1986,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,BEIKZADEH,HASHEM,180,22-01-1984,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,HADADIFAR,GHASEM,178,12-07-1983,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,HAJI SAFI,EHSAN,177,25-02-1990,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,DAVARI,DANIEL,193,06-01-1988,FALSE,Goalkeeper,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,RAHMANI,BAKHTIAR,179,23-09-1991,FALSE,Midfielder,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,DEJAGAH,ASHKAN,182,05-07-1986,FALSE,Forward,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,TIMOTIAN,ANDRANIK,178,06-03-1983,FALSE,Midfielder,1,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,SADEGHI,AMIRHOSSEIN,185,06-09-1981,FALSE,Defender,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,JAHAN BAKHSH,ALIREZA,181,11-08-1993,FALSE,Forward,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,HAGHIGHI,ALIREZA,193,02-05-1988,FALSE,Goalkeeper,0,0,0,0,,,
Iran,Tehran,77.97,Carlos Queiroz,ALNAMEH,AHMAD,189,20-10-1982,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,MOTTA,THIAGO,187,28-08-1982,FALSE,Midfielder,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,SIRIGU,SALVATORE,190,12-01-1987,FALSE,Goalkeeper,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,PERIN,MATTIA,188,10-11-1992,FALSE,Goalkeeper,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,DE SCIGLIO,MATTIA,179,20-10-1992,FALSE,Defender,1,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,DARMIAN,MATTEO,182,02-12-1989,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,BALOTELLI,MARIO,189,12-08-1990,FALSE,Forward,2,0,1,0,,,
Italy,Rome,61.07,Cesare Prandelli,VERRATTI,MARCO,168,05-11-1992,FALSE,Midfielder,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,PAROLO,MARCO,186,25-01-1985,FALSE,Midfielder,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,INSIGNE,LORENZO,163,04-06-1991,FALSE,Forward,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,BONUCCI,LEONARDO,190,01-05-1987,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,ABATE,IGNAZIO,180,12-11-1986,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,CHIELLINI,GIORGIO,192,14-08-1984,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,BUFFON,GIANLUIGI,190,28-01-1978,TRUE,Goalkeeper,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,PALETTA,GABRIEL,187,15-02-1986,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,DE ROSSI,DANIELE,182,24-07-1983,FALSE,Midfielder,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,MARCHISIO,CLAUDIO,179,19-01-1986,FALSE,Midfielder,0,1,1,0,,,
Italy,Rome,61.07,Cesare Prandelli,IMMOBILE,CIRO,184,20-02-1990,FALSE,Forward,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,CASSANO,ANTONIO,175,12-07-1982,FALSE,Forward,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,CANDREVA,ANTONIO,180,28-02-1987,FALSE,Midfielder,0,0,0,1,,,
Italy,Rome,61.07,Cesare Prandelli,PIRLO,ANDREA,177,19-05-1979,FALSE,Midfielder,0,0,0,1,,,
Italy,Rome,61.07,Cesare Prandelli,BARZAGLI,ANDREA,186,08-05-1981,FALSE,Defender,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,CERCI,ALESSIO,177,23-07-1987,FALSE,Forward,0,0,0,0,,,
Italy,Rome,61.07,Cesare Prandelli,AQUILANI,ALBERTO,184,07-07-1984,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,TOURE,YAYA,189,13-05-1983,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,BONY,WILFRIED,182,10-12-1988,FALSE,Forward,0,0,2,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,GBOHOUO,SYLVAIN,190,29-10-1988,FALSE,Goalkeeper,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,BAMBA,SOULEYMANE,190,13-01-1985,FALSE,Defender,1,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,AURIER,SERGE,176,24-12-1992,FALSE,Defender,0,0,0,2,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,MANDE,SAYOUBA,193,15-06-1993,FALSE,Goalkeeper,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,KALOU,SALOMON,175,05-08-1985,FALSE,Forward,1,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,DIARRASSOUBA,OUSMANE,186,21-12-1986,FALSE,Defender,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,GRADEL,MAX,177,30-11-1987,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,BOLLY,MATHIS,185,14-11-1990,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,YA,KONAN,174,22-05-1984,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,TOURE,KOLO,183,19-03-1981,FALSE,Defender,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,DANIEL AKPA,JEAN,180,11-10-1992,FALSE,Defender,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,TIOTE,ISMAEL,175,21-06-1986,FALSE,Midfielder,1,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,DIOMANDE,ISMAEL,180,28-08-1992,FALSE,Midfielder,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,SIO,GIOVANNI,180,31-03-1989,FALSE,Forward,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,YAO KOUASSI,GERVINHO,179,27-05-1987,FALSE,Forward,0,0,2,1,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,SEREY,DIE,179,07-11-1984,FALSE,Midfielder,1,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,ZOKORA,DIDIER,183,14-12-1980,FALSE,Defender,2,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,DROGBA,DIDIER,180,11-03-1978,TRUE,Forward,1,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,DJAKPA,CONSTANT,177,17-10-1986,FALSE,Defender,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,BARRY,BOUBACAR,180,30-12-1979,FALSE,Goalkeeper,0,0,0,0,,,
Ivory Coast,Yamoussoukro,20.32,Sabri Lamouchi,BOKA,ARTHUR,166,02-04-1983,FALSE,Defender,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,OSAKO,YUYA,182,18-05-1990,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,NAGATOMO,YUTO,170,12-09-1986,FALSE,Defender,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,OKUBO,YOSHITO,170,09-06-1982,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,KAKITANI,YOICHIRO,177,03-01-1990,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,KONNO,YASUYUKI,178,25-01-1983,FALSE,Defender,1,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,ENDO,YASUHITO,178,28-01-1980,FALSE,Midfielder,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,AOYAMA,TOSHIHIRO,174,22-02-1986,FALSE,Midfielder,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,NISHIKAWA,SHUSAKU,183,18-06-1986,FALSE,Goalkeeper,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,GONDA,SHUICHI,187,03-03-1989,FALSE,Goalkeeper,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,OKAZAKI,SHINJI,174,16-04-1986,FALSE,Forward,0,0,1,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,KAGAWA,SHINJI,172,17-03-1989,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,YOSHIDA,MAYA,189,24-08-1988,FALSE,Defender,1,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,MORISHIGE,MASATO,183,21-05-1987,FALSE,Defender,1,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,INOHA,MASAHIKO,179,28-08-1985,FALSE,Defender,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,SAITO,MANABU,169,04-04-1990,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,HASEBE,MAKOTO,180,18-01-1984,TRUE,Midfielder,1,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,HONDA,KEISUKE,182,13-06-1986,FALSE,Forward,0,0,1,1,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,YAMAGUCHI,HOTARU,173,06-10-1990,FALSE,Midfielder,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,KIYOTAKE,HIROSHI,172,12-11-1989,FALSE,Forward,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,SAKAI,HIROKI,185,12-04-1990,FALSE,Defender,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,SAKAI,GOTOKU,176,14-03-1991,FALSE,Defender,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,KAWASHIMA,EIJI,185,20-03-1983,FALSE,Goalkeeper,0,0,0,0,,,
Japan,Tokyo,127.06,Alberto Zaccheroni,UCHIDA,ATSUTO,176,27-03-1988,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,JIMENEZ,RAUL,186,05-05-1991,FALSE,Forward,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,MARQUEZ,RAFAEL,184,13-02-1979,TRUE,Defender,2,0,1,1,,,
Mexico,Mexico City,122.3,Miguel Herrera,AGUILAR,PAUL,178,06-03-1986,FALSE,Defender,2,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,PERALTA,ORIBE,177,12-01-1984,FALSE,Forward,0,0,1,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,PONCE,MIGUEL,175,12-04-1989,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,LAYUN,MIGUEL,178,25-06-1988,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,FABIAN,MARCO,171,21-07-1989,FALSE,Midfielder,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,VAZQUEZ,JOSE,164,14-03-1988,FALSE,Midfielder,2,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,CORONA,JOSE,178,26-01-1981,FALSE,Goalkeeper,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,HERNANDEZ,JAVIER,175,01-06-1988,FALSE,Forward,0,0,1,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,AQUINO,JAVIER,166,11-02-1990,FALSE,Midfielder,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,BRIZUELA,ISAAC,173,28-08-1990,FALSE,Midfielder,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,MORENO,HECTOR,182,17-01-1988,FALSE,Defender,1,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,HERRERA,HECTOR,180,19-04-1990,FALSE,Midfielder,0,0,0,1,,,
Mexico,Mexico City,122.3,Miguel Herrera,OCHOA,GUILLERMO,185,13-07-1985,FALSE,Goalkeeper,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,DOS SANTOS,GIOVANI,179,11-05-1989,FALSE,Forward,0,0,1,1,,,
Mexico,Mexico City,122.3,Miguel Herrera,RODRIGUEZ,FRANCISCO,191,20-10-1981,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,REYES,DIEGO,189,19-09-1992,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,SALCIDO,CARLOS,176,02-04-1980,FALSE,Defender,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,PENA,CARLOS,176,29-03-1990,FALSE,Midfielder,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,GUARDADO,ANDRES,167,28-09-1986,FALSE,Defender,1,0,1,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,TALAVERA,ALFREDO,188,18-09-1982,FALSE,Goalkeeper,0,0,0,0,,,
Mexico,Mexico City,122.3,Miguel Herrera,PULIDO,ALAN,176,08-03-1991,FALSE,Forward,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,SNEIJDER,WESLEY,171,09-06-1984,FALSE,Midfielder,0,0,1,1,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,KRUL,TIM,193,03-04-1988,FALSE,Goalkeeper,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,KONGOLO,TERENCE,183,14-02-1994,FALSE,Defender,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,DE VRIJ,STEFAN,190,05-02-1992,FALSE,Defender,1,0,1,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,VLAAR,RON,190,16-02-1985,FALSE,Defender,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,VAN PERSIE,ROBIN,186,06-08-1983,TRUE,Forward,2,0,4,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,VERHAEGH,PAUL,178,01-09-1983,FALSE,Defender,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,DE JONG,NIGEL,174,30-11-1984,FALSE,Midfielder,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,VORM,MICHEL,183,20-10-1983,FALSE,Goalkeeper,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,DEPAY,MEMPHIS,178,13-02-1994,FALSE,Forward,0,0,2,1,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,FER,LEROY,188,05-01-1990,FALSE,Midfielder,0,0,1,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,JAN HUNTELAAR,KLAAS,187,12-08-1983,FALSE,Forward,2,0,1,1,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,CLASIE,JORDY,169,27-06-1991,FALSE,Midfielder,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,DE GUZMAN,JONATHAN,174,13-09-1987,FALSE,Midfielder,2,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,VELTMAN,JOEL,183,15-01-1992,FALSE,Defender,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,LENS,JEREMAIN,178,24-11-1987,FALSE,Forward,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,CILLESSEN,JASPER,187,22-04-1989,FALSE,Goalkeeper,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,WIJNALDUM,GEORGINIO,175,11-11-1990,FALSE,Midfielder,0,0,1,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,KUYT,DIRK,184,22-07-1980,FALSE,Forward,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,JANMAAT,DARYL,186,22-07-1989,FALSE,Defender,0,0,0,2,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,BLIND,DALEY,180,09-03-1990,FALSE,Defender,1,0,1,2,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,MARTINS INDI,BRUNO,186,08-02-1992,FALSE,Defender,2,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,ROBBEN,ARJEN,180,23-01-1984,FALSE,Forward,1,0,3,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,ENYEAMA,VINCENT,185,29-08-1982,TRUE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,MOSES,VICTOR,177,12-12-1990,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ECHIEJILE,UWA,185,20-01-1988,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,NWOFOR,UCHE,177,17-09-1991,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AMEOBI,SHOLA,188,12-10-1981,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,GABRIEL,RUBEN,184,25-09-1990,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AZEEZ,RAMON,170,12-12-1992,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ODEMWINGIE,PETER,181,15-07-1981,FALSE,Forward,0,0,1,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,UCHEBO,OKECHUKWU,194,03-02-1990,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ONAZI,OGENYI,168,25-12-1992,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,BABATUNDE,MICHAEL,165,24-12-1992,FALSE,Forward,0,0,0,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,OMERUO,KENNETH,185,17-10-1993,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OSHANIWA,JUWON,184,14-09-1990,FALSE,Defender,1,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,YOBO,JOSEPH,185,06-09-1980,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OBI MIKEL,JOHN,188,22-04-1987,FALSE,Midfielder,1,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OBOABONA,GODFREY,183,16-09-1990,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EMENIKE,EMMANUEL,182,10-05-1987,FALSE,Forward,0,0,0,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,AMBROSE,EFE,190,18-10-1988,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ODUNLAMI,EBENEZER,187,30-04-1991,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AGBIM,CHIGOZIE,187,28-11-1984,FALSE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EGWUEKWE,AZUBUIKE,195,16-07-1989,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EJIDE,AUSTINE,186,08-04-1984,FALSE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,MUSA,AHMED,176,14-10-1992,FALSE,Forward,0,0,2,0,,,
Portugal,Lisbon,10.58,Paulo Bento,CARVALHO,WILLIAM,185,07-04-1992,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,DE FREITAS,VIEIRINHA,170,24-01-1986,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,SILVESTRE,VARELA,180,02-02-1985,FALSE,Forward,0,0,1,0,,,
Portugal,Lisbon,10.58,Paulo Bento,PATRICIO,RUI,189,15-02-1988,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,AMORIM,RUBEN,180,27-01-1985,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,COSTA,RICARDO,183,16-05-1981,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,MEIRELES,RAUL,179,17-03-1983,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,SILVA,RAFA,173,17-05-1993,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,FERREIRA,PEPE,186,26-02-1983,FALSE,Defender,0,1,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,DA CUNHA,NANI,175,17-11-1986,FALSE,Forward,0,0,1,0,,,
Portugal,Lisbon,10.58,Paulo Bento,VELOSO,MIGUEL,181,11-05-1986,FALSE,Midfielder,0,0,0,1,,,
Portugal,Lisbon,10.58,Paulo Bento,NETO,LUIS,186,26-05-1988,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,PEREIRA,JOAO,172,25-02-1984,FALSE,Defender,1,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,MOUTINHO,JOAO,170,08-09-1986,FALSE,Midfielder,1,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,ALMEIDA,HUGO,193,23-05-1984,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,POSTIGA,HELDER,182,02-08-1982,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,COENTRAO,FABIO,181,11-03-1988,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,CARVALHO,EDUARDO,187,19-09-1982,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,LOPES,EDER,190,22-12-1987,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,RONALDO,CRISTIANO,185,05-02-1985,TRUE,Forward,0,0,1,1,,,
Portugal,Lisbon,10.58,Paulo Bento,ALVES,BRUNO,187,27-11-1981,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,BASTOS,BETO,183,01-05-1982,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,ALMEIDA,ANDRE,185,10-09-1990,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,ZHIRKOV,YURY,180,20-08-1983,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,LODYGIN,YURY,186,26-05-1990,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,GRANAT,VLADIMIR,184,22-05-1987,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,FAYZULIN,VICTOR,176,22-04-1986,FALSE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,BEREZUTSKIY,VASILY,188,20-06-1982,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,RYZHIKOV,SERGEY,192,19-09-1980,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,IGNASHEVICH,SERGEY,186,14-07-1979,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHIROKOV,ROMAN,183,06-07-1981,TRUE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHATOV,OLEG,176,29-07-1990,FALSE,Midfielder,1,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KANUNNIKOV,MAKSIM,184,14-07-1991,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,DENISOV,IGOR,176,17-05-1984,FALSE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,AKINFEEV,IGOR,185,08-04-1986,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHCHENNIKOV,GEORGY,179,27-04-1991,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KOMBAROV,DMITRY,182,22-01-1987,FALSE,Defender,1,0,0,1,,,
